Type,Height,Pitch,Reynolds,Nusselt,Cf,Performance
0.0,0.03,0.5,47999.99999999999,1.7385917901992798,4.732454776763916,0.8594735860824585
0.0,0.03,1.0,47999.99999999999,1.469059944152832,3.180673599243164,0.9273050427436829
0.0,0.03,1.5,47999.99999999999,1.3460041284561157,2.687593460083008,0.9543425440788269
0.0,0.034999999999999996,0.5,47999.99999999999,1.8165864944458008,5.753341197967529,0.8800495862960815
0.0,0.034999999999999996,1.0,47999.99999999999,1.5211929082870483,3.9313278198242188,0.9597153067588806
0.0,0.034999999999999996,1.5,47999.99999999999,1.3841396570205688,3.2549562454223633,0.9900832176208496
0.0,0.039999999999999994,0.5,47999.99999999999,1.8919198513031006,6.980547904968262,0.8980540633201599
0.0,0.039999999999999994,1.0,47999.99999999999,1.5827544927597046,4.811936378479004,0.9883483648300171
0.0,0.039999999999999994,1.5,47999.99999999999,1.4223636388778687,3.8562469482421875,1.0258203744888306
0.0,0.045,0.5,47999.99999999999,1.9582802057266235,8.462627410888672,0.9155014157295227
0.0,0.045,1.0,47999.99999999999,1.6456907987594604,5.713381767272949,1.0162348747253418
0.0,0.045,1.5,47999.99999999999,1.4635947942733765,4.513400554656982,1.0596808195114136
0.0,0.049999999999999996,0.5,47999.99999999999,2.020369291305542,10.11636734008789,0.9328168630599976
0.0,0.049999999999999996,1.0,47999.99999999999,1.7003556489944458,6.887295246124268,1.043535828590393
0.0,0.049999999999999996,1.5,47999.99999999999,1.5103589296340942,5.279304027557373,1.0915039777755737
0.0,0.01,0.5,49999.99999999999,1.3254278898239136,1.5671881437301636,0.8033620715141296
0.0,0.01,1.0,49999.99999999999,1.2225213050842285,1.2595423460006714,0.8432369232177734
0.0,0.01,1.5,49999.99999999999,1.162202000617981,1.1419486999511719,0.8693693280220032
0.0,0.015,0.5,49999.99999999999,1.4628503322601318,2.19206166267395,0.7994924783706665
0.0,0.015,1.0,49999.99999999999,1.306522250175476,1.5555908679962158,0.8449651002883911
0.0,0.015,1.5,49999.99999999999,1.224532127380371,1.339728832244873,0.8741825819015503
0.0,0.019999999999999997,0.5,49999.99999999999,1.5703060626983643,2.977069616317749,0.8193283677101135
0.0,0.019999999999999997,1.0,49999.99999999999,1.3670971393585205,2.019216775894165,0.8699184656143188
0.0,0.019999999999999997,1.5,49999.99999999999,1.26455819606781,1.7145345211029053,0.8993286490440369
0.0,0.024999999999999998,0.5,49999.99999999999,1.6542932987213135,3.8682854175567627,0.8454117774963379
0.0,0.024999999999999998,1.0,49999.99999999999,1.413502812385559,2.5959033966064453,0.9040865302085876
0.0,0.024999999999999998,1.5,49999.99999999999,1.2995909452438354,2.182417154312134,0.9306632876396179
0.0,0.03,0.5,49999.99999999999,1.7278739213943481,4.79690408706665,0.8711302876472473
0.0,0.03,1.0,49999.99999999999,1.460558533668518,3.217526435852051,0.9384399056434631
0.0,0.03,1.5,49999.99999999999,1.3379446268081665,2.7227418422698975,0.9655916094779968
0.0,0.034999999999999996,0.5,49999.99999999999,1.8057630062103271,5.832385063171387,0.8920285105705261
0.0,0.034999999999999996,1.0,49999.99999999999,1.5139210224151611,3.990356683731079,0.9709529280662537
0.0,0.034999999999999996,1.5,49999.99999999999,1.375576138496399,3.293253183364868,1.0014677047729492
0.0,0.039999999999999994,0.5,49999.99999999999,1.8791669607162476,7.0965800285339355,0.9098014831542969
0.0,0.039999999999999994,1.0,49999.99999999999,1.5752872228622437,4.870938301086426,0.9998210668563843
0.0,0.039999999999999994,1.5,49999.99999999999,1.4137578010559082,3.898444890975952,1.0378985404968262
0.0,0.045,0.5,49999.99999999999,1.9458409547805786,8.610952377319336,0.9271702766418457
0.0,0.045,1.0,49999.99999999999,1.6380082368850708,5.7856340408325195,1.0280706882476807
0.0,0.045,1.5,49999.99999999999,1.4550747871398926,4.570366859436035,1.0724319219589233
0.0,0.049999999999999996,0.5,49999.99999999999,2.0080645084381104,10.269021987915039,0.9445195198059082
0.0,0.049999999999999996,1.0,49999.99999999999,1.691841959953308,6.985659122467041,1.0552500486373901
0.0,0.049999999999999996,1.5,49999.99999999999,1.5016425848007202,5.341675281524658,1.1045843362808228
0.0,0.01,0.5,52000.0,1.3244394063949585,1.5929546356201172,0.8094177842140198
0.0,0.01,1.0,52000.0,1.2193431854248047,1.264840006828308,0.8498826622962952
0.0,0.01,1.5,52000.0,1.1576107740402222,1.1421704292297363,0.8762787580490112
0.0,0.015,0.5,52000.0,1.458520531654358,2.22666335105896,0.8083608746528625
0.0,0.015,1.0,52000.0,1.3012863397598267,1.5729695558547974,0.854187548160553
0.0,0.015,1.5,52000.0,1.219099998474121,1.352258563041687,0.8830201029777527
0.0,0.019999999999999997,0.5,52000.0,1.561332106590271,3.024204969406128,0.8299310803413391
0.0,0.019999999999999997,1.0,52000.0,1.3592495918273926,2.051159143447876,0.8808425068855286
0.0,0.019999999999999997,1.5,52000.0,1.256729006767273,1.7412819862365723,0.9097493886947632
0.0,0.024999999999999998,0.5,52000.0,1.6433539390563965,3.9276883602142334,0.856598436832428
0.0,0.024999999999999998,1.0,52000.0,1.4052040576934814,2.6303791999816895,0.9151471257209778
0.0,0.024999999999999998,1.5,52000.0,1.2915992736816406,2.2141475677490234,0.9415777921676636
0.0,0.03,0.5,52000.0,1.7178293466567993,4.866062164306641,0.8823712468147278
0.0,0.03,1.0,52000.0,1.4530586004257202,3.26023268699646,0.9495527148246765
0.0,0.03,1.5,52000.0,1.3298851251602173,2.757889986038208,0.9768407940864563
0.0,0.034999999999999996,0.5,52000.0,1.79548180103302,5.9186482429504395,0.9033823609352112
0.0,0.034999999999999996,1.0,52000.0,1.5070604085922241,4.050694942474365,0.9818101525306702
0.0,0.034999999999999996,1.5,52000.0,1.3673985004425049,3.3355090618133545,1.012866735458374
0.0,0.039999999999999994,0.5,52000.0,1.8684509992599487,7.2194085121154785,0.9213405847549438
0.0,0.039999999999999994,1.0,52000.0,1.5683220624923706,4.934494495391846,1.0112650394439697
0.0,0.039999999999999994,1.5,52000.0,1.405647873878479,3.9410603046417236,1.0492947101593018
0.0,0.045,0.5,52000.0,1.933791160583496,8.761253356933594,0.9388288259506226
0.0,0.045,1.0,52000.0,1.6303257942199707,5.857886791229248,1.039906620979309
0.0,0.045,1.5,52000.0,1.4465396404266357,4.624606132507324,1.0845770835876465
0.0,0.049999999999999996,0.5,52000.0,1.9958453178405762,10.436334609985352,0.9559732675552368
0.0,0.049999999999999996,1.0,52000.0,1.6831333637237549,7.085822105407715,1.0669981241226196
0.0,0.049999999999999996,1.5,52000.0,1.4933230876922607,5.403992652893066,1.117349624633789
0.0,0.01,0.5,54000.0,1.3237813711166382,1.6189604997634888,0.8154858350753784
0.0,0.01,1.0,54000.0,1.2155425548553467,1.2696924209594727,0.856495201587677
0.0,0.01,1.5,54000.0,1.1530070304870605,1.142767310142517,0.8832954168319702
0.0,0.015,0.5,54000.0,1.4531900882720947,2.2653374671936035,0.817884624004364
0.0,0.015,1.0,54000.0,1.2951278686523438,1.5937069654464722,0.8640297651290894
0.0,0.015,1.5,54000.0,1.2121957540512085,1.3702898025512695,0.8924693465232849
0.0,0.019999999999999997,0.5,54000.0,1.5535956621170044,3.072693109512329,0.8400120139122009
0.0,0.019999999999999997,1.0,54000.0,1.3513145446777344,2.0833747386932373,0.8918580412864685
0.0,0.019999999999999997,1.5,54000.0,1.2490280866622925,1.7688229084014893,0.9201683402061462
0.0,0.024999999999999998,0.5,54000.0,1.6348140239715576,3.9836995601654053,0.8669825792312622
0.0,0.024999999999999998,1.0,54000.0,1.3970932960510254,2.6659514904022217,0.9262036085128784
0.0,0.024999999999999998,1.5,54000.0,1.2836062908172607,2.248845100402832,0.9527397751808167
0.0,0.03,0.5,54000.0,1.71042001247406,4.935425758361816,0.8927021622657776
0.0,0.03,1.0,54000.0,1.4456877708435059,3.3036906719207764,0.9606627225875854
0.0,0.03,1.5,54000.0,1.321825623512268,2.7930386066436768,0.9880898594856262
0.0,0.034999999999999996,0.5,54000.0,1.7883925437927246,6.010201454162598,0.9132161736488342
0.0,0.034999999999999996,1.0,54000.0,1.5003732442855835,4.111979007720947,0.992587149143219
0.0,0.034999999999999996,1.5,54000.0,1.3593225479125977,3.3788063526153564,1.0242698192596436
0.0,0.039999999999999994,0.5,54000.0,1.8601335287094116,7.341454982757568,0.9324487447738647
0.0,0.039999999999999994,1.0,54000.0,1.5617295503616333,4.999028205871582,1.0223218202590942
0.0,0.039999999999999994,1.5,54000.0,1.3975789546966553,3.9846012592315674,1.0606495141983032
0.0,0.045,0.5,54000.0,1.9228105545043945,8.909955978393555,0.9503811597824097
0.0,0.045,1.0,54000.0,1.6230676174163818,5.930584907531738,1.0513925552368164
0.0,0.045,1.5,54000.0,1.4382001161575317,4.6769819259643555,1.096126914024353
0.0,0.049999999999999996,0.5,54000.0,1.9842561483383179,10.603418350219727,0.9673519134521484
0.0,0.049999999999999996,1.0,54000.0,1.674364686012268,7.186539173126221,1.07875657081604
0.0,0.049999999999999996,1.5,54000.0,1.485774040222168,5.469509124755859,1.1294975280761719
0.0,0.01,0.5,56000.0,1.3232333660125732,1.647555947303772,0.8218240141868591
0.0,0.01,1.0,56000.0,1.2117929458618164,1.2802389860153198,0.863757312297821
0.0,0.01,1.5,56000.0,1.1484485864639282,1.1440280675888062,0.8904856443405151
0.0,0.015,0.5,56000.0,1.4481257200241089,2.308753252029419,0.8273178935050964
0.0,0.015,1.0,56000.0,1.2874836921691895,1.6129390001296997,0.8740569353103638
0.0,0.015,1.5,56000.0,1.2037310600280762,1.3925310373306274,0.9026044011116028
0.0,0.019999999999999997,0.5,56000.0,1.5458080768585205,3.1217041015625,0.8501132130622864
0.0,0.019999999999999997,1.0,56000.0,1.3433794975280762,2.1155898571014404,0.9028735160827637
0.0,0.019999999999999997,1.5,56000.0,1.2413551807403564,1.7969757318496704,0.9305973649024963
0.0,0.024999999999999998,0.5,56000.0,1.6262739896774292,4.0397114753723145,0.8773666620254517
0.0,0.024999999999999998,1.0,56000.0,1.3898042440414429,2.708272695541382,0.9372872710227966
0.0,0.024999999999999998,1.5,56000.0,1.2756118774414062,2.2845957279205322,0.9639912843704224
0.0,0.03,0.5,56000.0,1.703378677368164,5.0116167068481445,0.9027405977249146
0.0,0.03,1.0,56000.0,1.4381762742996216,3.3474998474121094,0.971793532371521
0.0,0.03,1.5,56000.0,1.3138235807418823,2.828777551651001,0.9993410706520081
0.0,0.034999999999999996,0.5,56000.0,1.7830510139465332,6.104756832122803,0.9226212501525879
0.0,0.034999999999999996,1.0,56000.0,1.4938881397247314,4.1753363609313965,1.0033715963363647
0.0,0.034999999999999996,1.5,56000.0,1.3512465953826904,3.422104835510254,1.0356727838516235
0.0,0.039999999999999994,0.5,56000.0,1.85395085811615,7.463016033172607,0.9424759745597839
0.0,0.039999999999999994,1.0,56000.0,1.5552752017974854,5.063950538635254,1.0332350730895996
0.0,0.039999999999999994,1.5,56000.0,1.3895785808563232,4.029580593109131,1.0719668865203857
0.0,0.045,0.5,56000.0,1.9150277376174927,9.060805320739746,0.9609839916229248
0.0,0.045,1.0,56000.0,1.615855097770691,6.008204460144043,1.062715768814087
0.0,0.045,1.5,56000.0,1.4301444292068481,4.729678153991699,1.107385516166687
0.0,0.049999999999999996,0.5,56000.0,1.9740657806396484,10.766687393188477,0.9783447980880737
0.0,0.049999999999999996,1.0,56000.0,1.6656527519226074,7.287493705749512,1.0905025005340576
0.0,0.049999999999999996,1.5,56000.0,1.4785301685333252,5.5335845947265625,1.1409052610397339
0.0,0.01,0.5,58000.0,1.322575330734253,1.6774460077285767,0.8284492492675781
0.0,0.01,1.0,58000.0,1.2083253860473633,1.2937697172164917,0.8712530732154846
0.0,0.01,1.5,58000.0,1.1441417932510376,1.1467546224594116,0.8976880311965942
0.0,0.015,0.5,58000.0,1.4421164989471436,2.3500986099243164,0.8367400765419006
0.0,0.015,1.0,58000.0,1.2795228958129883,1.6371300220489502,0.8844988942146301
0.0,0.015,1.5,58000.0,1.1948779821395874,1.4197567701339722,0.9132694005966187
0.0,0.019999999999999997,0.5,58000.0,1.5380206108093262,3.1707146167755127,0.8602144122123718
0.0,0.019999999999999997,1.0,58000.0,1.3359495401382446,2.1507492065429688,0.9138777256011963
0.0,0.019999999999999997,1.5,58000.0,1.2336822748184204,1.8251287937164307,0.9410263299942017
0.0,0.024999999999999998,0.5,58000.0,1.6177481412887573,4.09602689743042,0.8877557516098022
0.0,0.024999999999999998,1.0,58000.0,1.382394552230835,2.7518296241760254,0.9484189748764038
0.0,0.024999999999999998,1.5,58000.0,1.2676173448562622,2.3203463554382324,0.9752426147460938
0.0,0.03,0.5,58000.0,1.6970711946487427,5.097553730010986,0.9124511480331421
0.0,0.03,1.0,58000.0,1.4305402040481567,3.3916194438934326,0.9829429984092712
0.0,0.03,1.5,58000.0,1.306217074394226,2.86960768699646,1.010629653930664
0.0,0.034999999999999996,0.5,58000.0,1.7773897647857666,6.209756374359131,0.9320099353790283
0.0,0.034999999999999996,1.0,58000.0,1.4876885414123535,4.2416229248046875,1.014167070388794
0.0,0.034999999999999996,1.5,58000.0,1.3431705236434937,3.465402603149414,1.047075629234314
0.0,0.039999999999999994,0.5,58000.0,1.8479477167129517,7.589981555938721,0.9519287347793579
0.0,0.039999999999999994,1.0,58000.0,1.5489022731781006,5.13210391998291,1.0441052913665771
0.0,0.039999999999999994,1.5,58000.0,1.3815889358520508,4.074759006500244,1.0832862854003906
0.0,0.045,0.5,58000.0,1.9074759483337402,9.21682071685791,0.9713687896728516
0.0,0.045,1.0,58000.0,1.6090281009674072,6.0985941886901855,1.0734471082687378
0.0,0.045,1.5,58000.0,1.4221563339233398,4.782892227172852,1.1186617612838745
0.0,0.049999999999999996,0.5,58000.0,1.966035008430481,10.93171215057373,0.9886392951011658
0.0,0.049999999999999996,1.0,58000.0,1.657486081123352,7.389496326446533,1.1018890142440796
0.0,0.049999999999999996,1.5,58000.0,1.471656322479248,5.59804630279541,1.1519274711608887
0.0,0.01,0.5,60000.00000000001,1.3210341930389404,1.707748532295227,0.8354076147079468
0.0,0.01,1.0,60000.00000000001,1.204135537147522,1.306897759437561,0.879105806350708
0.0,0.01,1.5,60000.00000000001,1.140307068824768,1.1548107862472534,0.9052311182022095
0.0,0.015,0.5,60000.00000000001,1.4349616765975952,2.3905043601989746,0.8467772006988525
0.0,0.015,1.0,60000.00000000001,1.2720457315444946,1.666971206665039,0.8949069380760193
0.0,0.015,1.5,60000.00000000001,1.1860859394073486,1.448542833328247,0.9240224957466125
0.0,0.019999999999999997,0.5,60000.00000000001,1.5296761989593506,3.222236394882202,0.870537281036377
0.0,0.019999999999999997,1.0,60000.00000000001,1.3289319276809692,2.1907286643981934,0.9248936772346497
0.0,0.019999999999999997,1.5,60000.00000000001,1.2259985208511353,1.853397011756897,0.9514713883399963
0.0,0.024999999999999998,0.5,60000.00000000001,1.6091887950897217,4.153353691101074,0.8982335925102234
0.0,0.024999999999999998,1.0,60000.00000000001,1.374984860420227,2.7953875064849854,0.959550678730011
0.0,0.024999999999999998,1.5,60000.00000000001,1.2596229314804077,2.3560967445373535,0.9864940643310547
0.0,0.03,0.5,60000.00000000001,1.6913321018218994,5.190950870513916,0.9218940138816833
0.0,0.03,1.0,60000.00000000001,1.4229124784469604,3.441112995147705,0.9940438866615295
0.0,0.03,1.5,60000.00000000001,1.298468828201294,2.9128353595733643,1.0219955444335938
0.0,0.034999999999999996,0.5,60000.00000000001,1.7714385986328125,6.3210248947143555,0.9414822459220886
0.0,0.034999999999999996,1.0,60000.00000000001,1.4816322326660156,4.308516979217529,1.0249311923980713
0.0,0.034999999999999996,1.5,60000.00000000001,1.3350944519042969,3.5087006092071533,1.0584787130355835
0.0,0.039999999999999994,0.5,60000.00000000001,1.8417060375213623,7.7214741706848145,0.9614319205284119
0.0,0.039999999999999994,1.0,60000.00000000001,1.5426889657974243,5.200935363769531,1.0549405813217163
0.0,0.039999999999999994,1.5,60000.00000000001,1.3735992908477783,4.119938373565674,1.0946056842803955
0.0,0.045,0.5,60000.00000000001,1.9006555080413818,9.383219718933105,0.9810302257537842
0.0,0.045,1.0,60000.00000000001,1.6022526025772095,6.189202308654785,1.0841671228408813
0.0,0.045,1.5,60000.00000000001,1.4141684770584106,4.836106777191162,1.1299381256103516
0.0,0.049999999999999996,0.5,60000.00000000001,1.9585673809051514,11.09782600402832,0.9988795518875122
0.0,0.049999999999999996,1.0,60000.00000000001,1.6497020721435547,7.491743087768555,1.112926721572876
0.0,0.049999999999999996,1.5,60000.00000000001,1.4647436141967773,5.663924694061279,1.1628669500350952
1.0,0.01,0.5,10000.0,1.3491151332855225,1.151605486869812,0.7112566232681274
1.0,0.01,1.0,10000.0,1.3004357814788818,1.0296450853347778,0.7197657227516174
1.0,0.01,1.5,10000.0,1.286455750465393,1.0354604721069336,0.7281544208526611
1.0,0.015,0.5,10000.0,1.5663316249847412,1.450904369354248,0.6303087472915649
1.0,0.015,1.0,10000.0,1.4197570085525513,1.1797902584075928,0.6652308702468872
1.0,0.015,1.5,10000.0,1.3621684312820435,1.1433019638061523,0.6894185543060303
1.0,0.019999999999999997,0.5,10000.0,1.7518455982208252,1.8142861127853394,0.5843527913093567
1.0,0.019999999999999997,1.0,10000.0,1.54768705368042,1.3468537330627441,0.6292550563812256
1.0,0.019999999999999997,1.5,10000.0,1.4534900188446045,1.2311148643493652,0.660442590713501
1.0,0.024999999999999998,0.5,10000.0,1.9413659572601318,2.390373945236206,0.5477051734924316
1.0,0.024999999999999998,1.0,10000.0,1.6853792667388916,1.6503584384918213,0.5965902805328369
1.0,0.024999999999999998,1.5,10000.0,1.5610579252243042,1.3982162475585938,0.631995439529419
1.0,0.03,0.5,10000.0,2.120692014694214,3.0959038734436035,0.5258002281188965
1.0,0.03,1.0,10000.0,1.8127222061157227,2.0707013607025146,0.5795477032661438
1.0,0.03,1.5,10000.0,1.6556804180145264,1.6369340419769287,0.6195607781410217
1.0,0.034999999999999996,0.5,10000.0,2.2741684913635254,3.9052414894104004,0.521493136882782
1.0,0.034999999999999996,1.0,10000.0,1.9202929735183716,2.556241750717163,0.577874481678009
1.0,0.034999999999999996,1.5,10000.0,1.7392771244049072,1.9714155197143555,0.6202937960624695
1.0,0.039999999999999994,0.5,10000.0,2.4042770862579346,4.759634971618652,0.5259026288986206
1.0,0.039999999999999994,1.0,10000.0,2.0281460285186768,3.1982858180999756,0.5867343544960022
1.0,0.039999999999999994,1.5,10000.0,1.825390338897705,2.443650960922241,0.6263431310653687
1.0,0.045,0.5,10000.0,2.5100791454315186,5.820926666259766,0.5343793630599976
1.0,0.045,1.0,10000.0,2.1180989742279053,3.959594964981079,0.6014564633369446
1.0,0.045,1.5,10000.0,1.897138237953186,2.978998899459839,0.6402231454849243
1.0,0.049999999999999996,0.5,10000.0,2.5997812747955322,6.9829421043396,0.5456525087356567
1.0,0.049999999999999996,1.0,10000.0,2.203258752822876,4.720094203948975,0.6176143288612366
1.0,0.049999999999999996,1.5,10000.0,1.9596211910247803,3.588789224624634,0.6577157974243164
1.0,0.01,0.5,12000.0,1.3416454792022705,1.1843063831329346,0.7161960601806641
1.0,0.01,1.0,12000.0,1.2932065725326538,1.0645180940628052,0.7282479405403137
1.0,0.01,1.5,12000.0,1.2739057540893555,1.0778568983078003,0.7414272427558899
1.0,0.015,0.5,12000.0,1.553412914276123,1.5102211236953735,0.6432989239692688
1.0,0.015,1.0,12000.0,1.4073538780212402,1.2315205335617065,0.679782509803772
1.0,0.015,1.5,12000.0,1.3492622375488281,1.2019550800323486,0.7066073417663574
1.0,0.019999999999999997,0.5,12000.0,1.7367621660232544,1.9054886102676392,0.6008725762367249
1.0,0.019999999999999997,1.0,12000.0,1.5325456857681274,1.4291086196899414,0.6478133201599121
1.0,0.019999999999999997,1.5,12000.0,1.436973214149475,1.3045114278793335,0.6783934831619263
1.0,0.024999999999999998,0.5,12000.0,1.914289116859436,2.5219924449920654,0.5707913637161255
1.0,0.024999999999999998,1.0,12000.0,1.6663222312927246,1.751422643661499,0.6190371513366699
1.0,0.024999999999999998,1.5,12000.0,1.5397684574127197,1.4872640371322632,0.6541861891746521
1.0,0.03,0.5,12000.0,2.081601858139038,3.271533489227295,0.5559092164039612
1.0,0.03,1.0,12000.0,1.784053921699524,2.1947438716888428,0.6084457039833069
1.0,0.03,1.5,12000.0,1.6255844831466675,1.7478338479995728,0.6483089327812195
1.0,0.034999999999999996,0.5,12000.0,2.2322609424591064,4.090240478515625,0.5527669191360474
1.0,0.034999999999999996,1.0,12000.0,1.884302020072937,2.7040281295776367,0.6101968884468079
1.0,0.034999999999999996,1.5,12000.0,1.7045432329177856,2.093074083328247,0.6513780355453491
1.0,0.039999999999999994,0.5,12000.0,2.3572871685028076,5.017106533050537,0.5590732097625732
1.0,0.039999999999999994,1.0,12000.0,1.979676365852356,3.3683276176452637,0.622907280921936
1.0,0.039999999999999994,1.5,12000.0,1.7832213640213013,2.5727105140686035,0.6602278351783752
1.0,0.045,0.5,12000.0,2.458336114883423,6.100039005279541,0.5687230229377747
1.0,0.045,1.0,12000.0,2.066671133041382,4.15541410446167,0.6379961967468262
1.0,0.045,1.5,12000.0,1.8520987033843994,3.137234926223755,0.6758063435554504
1.0,0.049999999999999996,0.5,12000.0,2.547628879547119,7.2725830078125,0.579896867275238
1.0,0.049999999999999996,1.0,12000.0,2.1497251987457275,4.925835132598877,0.6549947261810303
1.0,0.049999999999999996,1.5,12000.0,1.9114011526107788,3.760768413543701,0.6948378086090088
1.0,0.01,0.5,14000.0,1.3360739946365356,1.2164896726608276,0.7212854623794556
1.0,0.01,1.0,14000.0,1.288226842880249,1.0909061431884766,0.7337014675140381
1.0,0.01,1.5,14000.0,1.2629015445709229,1.1122572422027588,0.753156304359436
1.0,0.015,0.5,14000.0,1.5446850061416626,1.5531753301620483,0.6518576145172119
1.0,0.015,1.0,14000.0,1.3986281156539917,1.268036127090454,0.6921000480651855
1.0,0.015,1.5,14000.0,1.3405801057815552,1.2405824661254883,0.7189173102378845
1.0,0.019999999999999997,0.5,14000.0,1.7257925271987915,1.982389211654663,0.6142953038215637
1.0,0.019999999999999997,1.0,14000.0,1.5213937759399414,1.4882087707519531,0.6630842089653015
1.0,0.019999999999999997,1.5,14000.0,1.4236136674880981,1.3711994886398315,0.6944132447242737
1.0,0.024999999999999998,0.5,14000.0,1.8955389261245728,2.6346211433410645,0.588910698890686
1.0,0.024999999999999998,1.0,14000.0,1.649871826171875,1.8330426216125488,0.6391934156417847
1.0,0.024999999999999998,1.5,14000.0,1.521567940711975,1.5709210634231567,0.6749710440635681
1.0,0.03,0.5,14000.0,2.0476744174957275,3.4370405673980713,0.583297848701477
1.0,0.03,1.0,14000.0,1.7603583335876465,2.312239408493042,0.6348368525505066
1.0,0.03,1.5,14000.0,1.5972543954849243,1.8464126586914062,0.6750488877296448
1.0,0.034999999999999996,0.5,14000.0,2.186732292175293,4.281599998474121,0.5859512090682983
1.0,0.034999999999999996,1.0,14000.0,1.846644639968872,2.8731186389923096,0.6445847153663635
1.0,0.034999999999999996,1.5,14000.0,1.6699156761169434,2.2186508178710938,0.6827937960624695
1.0,0.039999999999999994,0.5,14000.0,2.3059282302856445,5.2783894538879395,0.5938659906387329
1.0,0.039999999999999994,1.0,14000.0,1.928878903388977,3.540203094482422,0.6598380208015442
1.0,0.039999999999999994,1.5,14000.0,1.7433665990829468,2.717369318008423,0.694700300693512
1.0,0.045,0.5,14000.0,2.405339002609253,6.387394428253174,0.6037487387657166
1.0,0.045,1.0,14000.0,2.015789031982422,4.349127292633057,0.675620973110199
1.0,0.045,1.5,14000.0,1.809247374534607,3.3137545585632324,0.7125377655029297
1.0,0.049999999999999996,0.5,14000.0,2.4943904876708984,7.560564994812012,0.6151056885719299
1.0,0.049999999999999996,1.0,14000.0,2.095604181289673,5.132913112640381,0.6929755210876465
1.0,0.049999999999999996,1.5,14000.0,1.8675740957260132,3.9496636390686035,0.7324378490447998
1.0,0.01,0.5,15999.999999999998,1.3335834741592407,1.248155117034912,0.7257024645805359
1.0,0.01,1.0,15999.999999999998,1.2846028804779053,1.1021658182144165,0.7391473054885864
1.0,0.01,1.5,15999.999999999998,1.257127285003662,1.1210155487060547,0.7596908807754517
1.0,0.015,0.5,15999.999999999998,1.5381770133972168,1.593172311782837,0.6604138612747192
1.0,0.015,1.0,15999.999999999998,1.392650842666626,1.2995339632034302,0.7015303373336792
1.0,0.015,1.5,15999.999999999998,1.3320165872573853,1.280089020729065,0.7312881350517273
1.0,0.019999999999999997,0.5,15999.999999999998,1.7164888381958008,2.0494916439056396,0.6245157122612
1.0,0.019999999999999997,1.0,15999.999999999998,1.511728286743164,1.5402677059173584,0.6771538853645325
1.0,0.019999999999999997,1.5,15999.999999999998,1.4144951105117798,1.4101918935775757,0.7071927189826965
1.0,0.024999999999999998,0.5,15999.999999999998,1.8808282613754272,2.741748571395874,0.605384111404419
1.0,0.024999999999999998,1.0,15999.999999999998,1.6357085704803467,1.8955955505371094,0.6570479273796082
1.0,0.024999999999999998,1.5,15999.999999999998,1.5034639835357666,1.6385297775268555,0.6945580840110779
1.0,0.03,0.5,15999.999999999998,2.020158052444458,3.5728514194488525,0.6060739755630493
1.0,0.03,1.0,15999.999999999998,1.7367370128631592,2.41731858253479,0.6597162485122681
1.0,0.03,1.5,15999.999999999998,1.5697448253631592,1.9442750215530396,0.701400876045227
1.0,0.034999999999999996,0.5,15999.999999999998,2.1458919048309326,4.447504043579102,0.6152229905128479
1.0,0.034999999999999996,1.0,15999.999999999998,1.814815878868103,3.027635335922241,0.6753203272819519
1.0,0.034999999999999996,1.5,15999.999999999998,1.6394946575164795,2.3340070247650146,0.7115064263343811
1.0,0.039999999999999994,0.5,15999.999999999998,2.255159378051758,5.538468837738037,0.6287139654159546
1.0,0.039999999999999994,1.0,15999.999999999998,1.8855886459350586,3.7225844860076904,0.6959320306777954
1.0,0.039999999999999994,1.5,15999.999999999998,1.7033610343933105,2.877075433731079,0.7298808097839355
1.0,0.045,0.5,15999.999999999998,2.352022409439087,6.675875663757324,0.639153778553009
1.0,0.045,1.0,15999.999999999998,1.9648085832595825,4.543477535247803,0.7135722637176514
1.0,0.045,1.5,15999.999999999998,1.7654110193252563,3.499591588973999,0.7504068613052368
1.0,0.049999999999999996,0.5,15999.999999999998,2.4401071071624756,7.854051113128662,0.6506378054618835
1.0,0.049999999999999996,1.0,15999.999999999998,2.0437233448028564,5.350131034851074,0.7308287620544434
1.0,0.049999999999999996,1.5,15999.999999999998,1.8252882957458496,4.143315315246582,0.7701135873794556
1.0,0.01,0.5,18000.0,1.3342247009277344,1.2677370309829712,0.7281876802444458
1.0,0.01,1.0,18000.0,1.2805718183517456,1.1142038106918335,0.7444841265678406
1.0,0.01,1.5,18000.0,1.2504761219024658,1.1345114707946777,0.7663712501525879
1.0,0.015,0.5,18000.0,1.5313585996627808,1.635955572128296,0.6693063378334045
1.0,0.015,1.0,18000.0,1.386958122253418,1.3339056968688965,0.7110854983329773
1.0,0.015,1.5,18000.0,1.3262171745300293,1.311194658279419,0.7402098178863525
1.0,0.019999999999999997,0.5,18000.0,1.7102875709533691,2.110551118850708,0.6344191431999207
1.0,0.019999999999999997,1.0,18000.0,1.5048402547836304,1.5912678241729736,0.6883785724639893
1.0,0.019999999999999997,1.5,18000.0,1.4038364887237549,1.4490667581558228,0.7209672331809998
1.0,0.024999999999999998,0.5,18000.0,1.8670803308486938,2.8370680809020996,0.6194314956665039
1.0,0.024999999999999998,1.0,18000.0,1.620467185974121,1.9707659482955933,0.6760134100914001
1.0,0.024999999999999998,1.5,18000.0,1.4823578596115112,1.6914440393447876,0.7144275307655334
1.0,0.03,0.5,18000.0,1.991668462753296,3.6972756385803223,0.6280947923660278
